date,region,ticket_category,complaint_tickets,total_tickets,shipped_orders_hint,customer_email,ticket_body,ingested_at
2026-04-22,West,damaged_item,2,2,458,cust6626@example.com,damaged item issue reported,2026-04-22T23:45:00+05:30
2026-04-22,West,billing,1,1,458,cust207@example.com,billing issue reported,2026-04-22T23:45:00+05:30
2026-04-22,West,product_query,0,0,458,cust3590@example.com,product query issue reported,2026-04-22T23:45:00+05:30
2026-04-23,North,late_delivery,5,5,596,cust6408@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-23T23:45:00+05:30
2026-04-23,North,damaged_item,2,2,596,cust5909@example.com,damaged item issue reported,2026-04-23T23:45:00+05:30
2026-04-23,North,billing,1,1,596,cust1118@example.com,billing issue reported,2026-04-23T23:45:00+05:30
2026-04-23,North,product_query,0,2,596,cust9749@example.com,product query issue reported,2026-04-23T23:45:00+05:30
2026-04-23,South,late_delivery,2,2,505,cust881@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-23T23:45:00+05:30
2026-04-23,South,damaged_item,1,1,505,cust386@example.com,damaged item issue reported,2026-04-23T23:45:00+05:30
2026-04-23,South,billing,2,2,505,cust2559@example.com,billing issue reported,2026-04-23T23:45:00+05:30
2026-04-23,South,product_query,0,6,505,cust9643@example.com,product query issue reported,2026-04-23T23:45:00+05:30
2026-04-23,East,late_delivery,1,1,348,cust3414@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-23T23:45:00+05:30
2026-04-23,East,damaged_item,1,1,348,cust2662@example.com,damaged item issue reported,2026-04-23T23:45:00+05:30
2026-04-23,East,billing,1,1,348,cust2025@example.com,billing issue reported,2026-04-23T23:45:00+05:30
2026-04-23,East,product_query,0,1,348,cust513@example.com,product query issue reported,2026-04-23T23:45:00+05:30
2026-04-23,West,late_delivery,3,3,458,cust9669@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-23T23:45:00+05:30
2026-04-23,West,damaged_item,0,0,458,cust3318@example.com,damaged item issue reported,2026-04-23T23:45:00+05:30
2026-04-23,West,billing,0,0,458,cust7165@example.com,billing issue reported,2026-04-23T23:45:00+05:30
2026-04-23,West,product_query,0,1,458,cust5105@example.com,product query issue reported,2026-04-23T23:45:00+05:30
2026-04-24,North,late_delivery,6,6,596,cust9781@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-24T23:45:00+05:30
2026-04-24,North,damaged_item,0,0,596,cust5589@example.com,damaged item issue reported,2026-04-24T23:45:00+05:30
2026-04-24,North,billing,2,2,596,cust9613@example.com,billing issue reported,2026-04-24T23:45:00+05:30
2026-04-24,North,product_query,0,2,596,cust836@example.com,product query issue reported,2026-04-24T23:45:00+05:30
2026-04-24,South,late_delivery,3,3,505,cust8504@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-24T23:45:00+05:30
2026-04-24,South,damaged_item,1,1,505,cust7865@example.com,damaged item issue reported,2026-04-24T23:45:00+05:30
2026-04-24,South,billing,3,3,505,cust4174@example.com,billing issue reported,2026-04-24T23:45:00+05:30
2026-04-24,South,product_query,0,3,505,cust3392@example.com,product query issue reported,2026-04-24T23:45:00+05:30
2026-04-24,East,late_delivery,2,2,348,cust3846@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-24T23:45:00+05:30
2026-04-24,East,damaged_item,1,1,348,cust4751@example.com,damaged item issue reported,2026-04-24T23:45:00+05:30
2026-04-24,East,billing,3,3,348,cust8124@example.com,billing issue reported,2026-04-24T23:45:00+05:30
2026-04-24,East,product_query,0,1,348,cust3435@example.com,product query issue reported,2026-04-24T23:45:00+05:30
2026-04-24,West,late_delivery,2,2,458,cust9291@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-24T23:45:00+05:30
2026-04-24,West,damaged_item,2,2,458,cust9208@example.com,damaged item issue reported,2026-04-24T23:45:00+05:30
2026-04-24,West,billing,2,2,458,cust1213@example.com,billing issue reported,2026-04-24T23:45:00+05:30
2026-04-24,West,product_query,0,4,458,cust5102@example.com,product query issue reported,2026-04-24T23:45:00+05:30
2026-04-25,North,late_delivery,4,4,706,cust4796@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-25T23:45:00+05:30
2026-04-25,North,damaged_item,0,0,706,cust9405@example.com,damaged item issue reported,2026-04-25T23:45:00+05:30
2026-04-25,North,billing,3,3,706,cust7044@example.com,billing issue reported,2026-04-25T23:45:00+05:30
2026-04-25,North,product_query,0,1,706,cust6202@example.com,product query issue reported,2026-04-25T23:45:00+05:30
2026-04-25,South,late_delivery,1,1,598,cust7997@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-25T23:45:00+05:30
2026-04-25,South,damaged_item,1,1,598,cust8081@example.com,damaged item issue reported,2026-04-25T23:45:00+05:30
2026-04-25,South,billing,2,2,598,cust8562@example.com,billing issue reported,2026-04-25T23:45:00+05:30
2026-04-25,South,product_query,0,1,598,cust3201@example.com,product query issue reported,2026-04-25T23:45:00+05:30
2026-04-25,East,late_delivery,4,4,412,cust3186@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-25T23:45:00+05:30
2026-04-25,East,damaged_item,0,0,412,cust543@example.com,damaged item issue reported,2026-04-25T23:45:00+05:30
2026-04-25,East,billing,0,0,412,cust4305@example.com,billing issue reported,2026-04-25T23:45:00+05:30
2026-04-25,East,product_query,0,2,412,cust2087@example.com,product query issue reported,2026-04-25T23:45:00+05:30
2026-04-25,West,late_delivery,2,2,542,cust7304@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-25T23:45:00+05:30
2026-04-25,West,damaged_item,3,3,542,cust9219@example.com,damaged item issue reported,2026-04-25T23:45:00+05:30
2026-04-25,West,billing,1,1,542,cust7164@example.com,billing issue reported,2026-04-25T23:45:00+05:30
2026-04-25,West,product_query,0,2,542,cust2869@example.com,product query issue reported,2026-04-25T23:45:00+05:30
2026-04-26,North,late_delivery,6,6,706,cust503@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-26T23:45:00+05:30
2026-04-26,North,damaged_item,2,2,706,cust8921@example.com,damaged item issue reported,2026-04-26T23:45:00+05:30
2026-04-26,North,billing,1,1,706,cust7981@example.com,billing issue reported,2026-04-26T23:45:00+05:30
2026-04-26,North,product_query,0,1,706,cust1484@example.com,product query issue reported,2026-04-26T23:45:00+05:30
2026-04-26,South,late_delivery,8,8,598,cust7161@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-26T23:45:00+05:30
2026-04-26,South,damaged_item,0,0,598,cust2679@example.com,damaged item issue reported,2026-04-26T23:45:00+05:30
2026-04-26,South,billing,1,1,598,cust6781@example.com,billing issue reported,2026-04-26T23:45:00+05:30
2026-04-27,South,product_query,0,4,598,cust1879@example.com,product query issue reported,2026-04-26T23:45:00+05:30
2026-04-26,East,late_delivery,9,9,412,cust7746@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-26T23:45:00+05:30
2026-04-26,East,damaged_item,0,0,412,cust2489@example.com,damaged item issue reported,2026-04-26T23:45:00+05:30
2026-04-26,East,billing,1,1,412,cust87@example.com,billing issue reported,2026-04-26T23:45:00+05:30
2026-04-26,East,product_query,0,2,412,cust3390@example.com,product query issue reported,2026-04-26T23:45:00+05:30
2026-04-26,West,late_delivery,7,7,543,cust7620@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-26T23:45:00+05:30
2026-04-26,West,damaged_item,1,1,543,cust1812@example.com,damaged item issue reported,2026-04-26T23:45:00+05:30
2026-04-26,West,billing,1,1,543,cust6133@example.com,billing issue reported,2026-04-26T23:45:00+05:30
2026-04-26,West,product_query,0,4,543,cust7611@example.com,product query issue reported,2026-04-26T23:45:00+05:30
2026-04-27,North,late_delivery,3,3,597,cust9731@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-27T23:45:00+05:30
2026-04-27,North,damaged_item,1,1,597,cust5006@example.com,damaged item issue reported,2026-04-27T23:45:00+05:30
2026-04-27,North,billing,2,2,597,cust3171@example.com,billing issue reported,2026-04-27T23:45:00+05:30
2026-04-27,North,product_query,0,4,597,cust9846@example.com,product query issue reported,2026-04-27T23:45:00+05:30
2026-04-28,South,late_delivery,1,1,505,cust2770@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-27T23:45:00+05:30
2026-04-27,South,damaged_item,3,3,505,cust7651@example.com,damaged item issue reported,2026-04-27T23:45:00+05:30
2026-04-27,South,billing,1,1,505,cust7534@example.com,billing issue reported,2026-04-27T23:45:00+05:30
2026-04-27,South,product_query,0,3,505,cust1983@example.com,product query issue reported,2026-04-27T23:45:00+05:30
2026-04-27,East,late_delivery,1,1,348,cust6728@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-27T23:45:00+05:30
2026-04-27,East,damaged_item,0,0,348,cust1023@example.com,damaged item issue reported,2026-04-27T23:45:00+05:30
2026-04-27,East,billing,3,3,348,cust709@example.com,billing issue reported,2026-04-27T23:45:00+05:30
2026-04-27,East,product_query,0,0,348,cust4302@example.com,product query issue reported,2026-04-27T23:45:00+05:30
2026-04-27,West,late_delivery,3,3,458,cust4401@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-27T23:45:00+05:30
2026-04-27,West,damaged_item,1,1,458,cust3685@example.com,damaged item issue reported,2026-04-27T23:45:00+05:30
2026-04-27,West,billing,0,0,458,cust8116@example.com,billing issue reported,2026-04-27T23:45:00+05:30
2026-04-27,West,product_query,0,2,458,cust96@example.com,product query issue reported,2026-04-27T23:45:00+05:30
2026-04-28,North,late_delivery,7,7,597,cust2252@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-28T23:45:00+05:30
2026-04-28,North,damaged_item,0,0,597,cust263@example.com,damaged item issue reported,2026-04-28T23:45:00+05:30
2026-04-28,North,billing,1,1,597,cust2542@example.com,billing issue reported,2026-04-28T23:45:00+05:30
2026-04-28,North,product_query,0,4,597,cust3231@example.com,product query issue reported,2026-04-28T23:45:00+05:30
2026-04-28,South,late_delivery,4,4,505,cust6566@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-28T23:45:00+05:30
2026-04-28,South,damaged_item,0,0,505,cust1875@example.com,damaged item issue reported,2026-04-28T23:45:00+05:30
2026-04-28,South,billing,1,1,505,cust8263@example.com,billing issue reported,2026-04-28T23:45:00+05:30
2026-04-28,South,product_query,0,6,505,cust1843@example.com,product query issue reported,2026-04-28T23:45:00+05:30
2026-04-28,East,late_delivery,4,4,348,cust3048@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-28T23:45:00+05:30
2026-04-28,East,damaged_item,1,1,348,cust8658@example.com,damaged item issue reported,2026-04-28T23:45:00+05:30
2026-04-28,East,billing,1,1,348,cust580@example.com,billing issue reported,2026-04-28T23:45:00+05:30
2026-04-29,East,product_query,0,3,348,cust2461@example.com,product query issue reported,2026-04-28T23:45:00+05:30
2026-04-28,West,late_delivery,4,4,458,cust4226@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-28T23:45:00+05:30
2026-04-28,West,damaged_item,1,1,458,cust831@example.com,damaged item issue reported,2026-04-28T23:45:00+05:30
2026-04-28,West,billing,2,2,458,cust8222@example.com,billing issue reported,2026-04-28T23:45:00+05:30
2026-04-28,West,product_query,0,1,458,cust3344@example.com,product query issue reported,2026-04-28T23:45:00+05:30
2026-04-29,North,late_delivery,1,1,597,cust3321@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-29T23:45:00+05:30
2026-04-29,North,damaged_item,2,2,597,cust8444@example.com,damaged item issue reported,2026-04-29T23:45:00+05:30
2026-04-29,North,billing,2,2,597,cust7746@example.com,billing issue reported,2026-04-29T23:45:00+05:30
2026-04-29,North,product_query,0,5,597,cust6883@example.com,product query issue reported,2026-04-29T23:45:00+05:30
2026-04-29,South,late_delivery,5,5,506,cust3068@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-29T23:45:00+05:30
2026-04-29,South,damaged_item,1,1,506,cust9219@example.com,damaged item issue reported,2026-04-29T23:45:00+05:30
2026-04-29,South,billing,4,4,506,cust1902@example.com,billing issue reported,2026-04-29T23:45:00+05:30
2026-04-29,South,product_query,0,1,506,cust8020@example.com,product query issue reported,2026-04-29T23:45:00+05:30
2026-04-29,East,late_delivery,1,1,348,cust5952@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-29T23:45:00+05:30
2026-04-29,East,damaged_item,0,0,348,cust9919@example.com,damaged item issue reported,2026-04-29T23:45:00+05:30
2026-04-29,East,billing,0,0,348,cust4850@example.com,billing issue reported,2026-04-29T23:45:00+05:30
2026-04-29,East,product_query,0,1,348,cust2640@example.com,product query issue reported,2026-04-29T23:45:00+05:30
2026-04-29,West,late_delivery,4,4,459,cust3737@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-29T23:45:00+05:30
2026-04-29,West,damaged_item,1,1,459,cust4149@example.com,damaged item issue reported,2026-04-29T23:45:00+05:30
2026-04-29,West,billing,0,0,459,cust9667@example.com,billing issue reported,2026-04-29T23:45:00+05:30
2026-04-29,West,product_query,0,5,459,cust5323@example.com,product query issue reported,2026-04-29T23:45:00+05:30
2026-04-30,North,late_delivery,4,4,597,cust4659@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-30T23:45:00+05:30
2026-04-30,North,damaged_item,0,0,597,cust1147@example.com,damaged item issue reported,2026-04-30T23:45:00+05:30
2026-05-01,North,billing,1,1,597,cust7674@example.com,billing issue reported,2026-04-30T23:45:00+05:30
2026-04-30,North,product_query,0,2,597,cust7710@example.com,product query issue reported,2026-04-30T23:45:00+05:30
2026-05-01,South,late_delivery,1,1,506,cust9658@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-30T23:45:00+05:30
2026-04-30,South,damaged_item,4,4,506,cust5733@example.com,damaged item issue reported,2026-04-30T23:45:00+05:30
2026-04-30,South,billing,0,0,506,cust5026@example.com,billing issue reported,2026-04-30T23:45:00+05:30
2026-04-30,South,product_query,0,2,506,cust2511@example.com,product query issue reported,2026-04-30T23:45:00+05:30
2026-04-30,East,late_delivery,1,1,348,cust9212@example.com,Order dispatched late from the North hub; no update for three days.,2026-04-30T23:45:00+05:30
2026-04-30,East,damaged_item,0,0,348,cust7359@example.com,damaged item issue reported,2026-04-30T23:45:00+05:30
2026-04-30,East,billing,1,1,348,cust6572@example.com,billing issue reported,2026-04-30T23:45:00+05:30
2026-04-30,East,product_query,0,1,348,cust1212@example.com,product query issue reported,2026-04-30T23:45:00+05:30
